ANO,DEWEY PRINCIPAL,TIPO_AGENTE,REGION,IDIOMA DE ORIGEN,CANTIDAD,TOP_DESTINOS,TOP_EDITORIALES,TOP_DEWEYS
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,FRANCÉS,50,ESPAÑOL::40~~MULTILINGÜE::10,CUADERNOS DE LA ESCUELA SAN JUAN::8~~SANTILLANA EDICIONES GENERALES::8~~SIGLO XXI EDITORES::8~~EDITORIAL LECTORUM::3~~TUSQUETS EDITORES MEXICO::3,Filosofía::16~~Psicología::5~~Educación. investigación. temas relacionados con la filosofía::4~~Metafísica::3~~Psicología aplicada::3
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,GRIEGO,2,ESPAÑOL::1~~GRIEGO::1,UNIVERSIDAD NACIONAL DE COLOMBIA::1~~UNIVERSITARIA S.A::1,Filosofía::1~~Lógica::1
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,INGLÉS,222,ESPAÑOL::220~~MULTILINGÜE::2,PANORAMA EDITORIAL::29~~CENGAGE LEARNING::28~~EDITORES MEXICANOS UNIDOS::22~~GRUPO PLANETA::22~~PENGUIN RANDOM HOUSE::12,Psicología aplicada::64~~Psicología::48~~Metafísica::16~~Procesos mentales e inteligencia::10~~FILOSOFÍA Y PSICOLOGÍA::6
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,ITALIANO,20,ESPAÑOL::20,"SOCIEDAD DE SAN PABLO::12~~CUATRO VIENTOS LTDA.::1~~EDICIONES UNIVERSITARIAS VENEZOLANAS::1~~GALVEZ STECCANELLA, JAVIER ITALO ANTONIO EDUARDO::1~~GRUPO PLANETA::1",Psicología::5~~FILOSOFÍA Y PSICOLOGÍA::4~~Psicología aplicada::3~~Educación. investigación. temas relacionados con la filosofía::1~~Epistemología (Teoría del conocimiento)::1
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,LENGUA NO DETERMINADA,6,ESPAÑOL::5~~MULTILINGÜE::1,"ASOCIACION FORO DEL CAMPO LACANIANO DE MEDELLIN::2~~ANUFF VELASQUEZ, URIEL::1~~MENDOZA RUIZ FORTINO RAMON::1~~UNIVERSIDAD ANTONIO RUIZ DE MONTOYA::1~~UNIVERSITARIA S.A::1",FILOSOFÍA Y PSICOLOGÍA::1~~Filosofía antigua. medieval. oriental::1~~Otros sistemas y doctrinas::1~~Psicología::1~~Psicología aplicada::1
2010,100 - Filosofía y psicología,TODOS,RESTO DE LATAM,PORTUGUÉS,6,ESPAÑOL::6,SANTILLANA EDICIONES GENERALES::3~~GRUPO PLANETA::1~~PANAMERICANA LIBRERIA Y PAPELERIA::1~~PUBLICACIONES NUEVO EXTREMO::1,Psicología de la gente joven de doce a veinte años::2~~Género humano::1~~Psicología::1~~Psicología aplicada::1~~Psicología infantil::1
2010,200 - Religión,AMBAS,RESTO DE LATAM,ALEMÁN,16,ESPAÑOL::16,SOCIEDAD DE SAN PABLO::6~~EDITORIAL NUEVA PATRIS S.A.::3~~PANAMERICANA LIBRERIA Y PAPELERIA::3~~EDITORIAL LLAMADA DE MEDIANOCHE::2~~EDITORIAL ALBA::1,RELIGIÓN::5~~Experiencia. práctica. vida cristianas::3~~Conceptos de Dios::2~~Cristianismo Teología cristiana::2~~Filosofía y teoría de la religión::2
2010,200 - Religión,AMBAS,RESTO DE LATAM,ESPAÑOL,44,MULTILINGÜE::31~~INGLÉS::6~~NÁHUATL::5~~PORTUGUÉS::1~~QUECHUA::1,LA TORRE DEL VIGIA::37~~G12 EDITORES SAS::4~~LOS LIBROS MAS PEQUENOS DEL MUNDO E.I.R.L.::2~~ENTIDAD PRIVADA NO EDITORIAL::1,La Biblia::37~~Cristianismo Teología cristiana::4~~Antiguo Testamento (Tanakh)::1~~RELIGIÓN::1~~Sistemas. valores. principios científicos. psicología de la religión::1
2010,200 - Religión,AMBAS,RESTO DE LATAM,FRANCÉS,13,ESPAÑOL::13,OBRA NACIONAL DE LA BUENA PRENSA::5~~SOCIEDAD DE SAN PABLO::2~~EDICIONES PAULINAS::1~~EDITORA Y DISTRIBUIDORA YUG::1~~EDITORIAL ALBA::1,Cristianismo Teología cristiana::2~~Filosofía y teoría de la religión::2~~RELIGIÓN::2~~Budismo::1~~Credos y catecismos::1
2010,200 - Religión,AMBAS,RESTO DE LATAM,GRIEGO,1,ESPAÑOL::1,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE::1,RELIGIÓN::1
2010,200 - Religión,AMBAS,RESTO DE LATAM,INGLÉS,84,ESPAÑOL::80~~INGLÉS::4,CENTRO DE LITERATURA CRISTIANA::20~~SOCIEDAD DE SAN PABLO::13~~AGENCIA DE PUBLICACIONES MEXICO CENTRAL::12~~ASOCIACION EDITORIAL BUENA SEMILLA::9~~RANDOM HOUSE MONDADORI::5,RELIGIÓN::34~~La Biblia::11~~Experiencia. práctica. vida cristianas::4~~Literatura piadosa::4~~Moral cristiana y teología piadosa::4
2010,200 - Religión,AMBAS,RESTO DE LATAM,ITALIANO,43,ESPAÑOL::43,OBRA NACIONAL DE LA BUENA PRENSA::16~~SOCIEDAD DE SAN PABLO::16~~EDICIONES PAULINAS::2~~EDITORIAL ALBA::1~~EDITORIAL COMERCIAL::1,RELIGIÓN::11~~Conceptos de Dios::4~~Sistemas. valores. principios científicos. psicología de la religión::4~~Ciencia y religión::3~~Cristianismo Teología cristiana::2
2010,200 - Religión,AMBAS,RESTO DE LATAM,LATÍN,1,MULTILINGÜE::1,EL COLEGIO DE MICHOACAN::1,Concilios generales::1
2010,200 - Religión,AMBAS,RESTO DE LATAM,LENGUA NO DETERMINADA,2,ESPAÑOL::2,EDITORIAL COMERCIAL::1~~SOCIEDAD DE SAN PABLO::1,Conceptos de Dios::1~~Moral cristiana y teología piadosa::1
2010,200 - Religión,AMBAS,RESTO DE LATAM,POLACO,3,ESPAÑOL::3,SOCIEDAD DE SAN PABLO::2~~EDITORIAL VERBO DIVINO::1,RELIGIÓN::3
2010,200 - Religión,AMBAS,RESTO DE LATAM,PORTUGUÉS,46,ESPAÑOL::46,SOCIEDAD DE SAN PABLO::17~~EDICIONES DABAR::11~~INSTITUTO MISIONERO HIJAS DE SAN PABLO::6~~OBRA NACIONAL DE LA BUENA PRENSA::6~~EDICIONES PAULINAS::1,RELIGIÓN::13~~Credos y catecismos::10~~Experiencia. práctica. vida cristianas::4~~Cristianismo Teología cristiana::3~~La Biblia::3
2010,200 - Religión,AUTOR-EDITOR,RESTO DE LATAM,ESPAÑOL,8,SUECO::4~~FINÉS::2~~INGLÉS::1~~MULTILINGÜE::1,"ROJAS ARCE, ELCY CAROLINA::6~~CANAS ESTRADA, EDUARDO::1~~STALLINGS VAN ZYL, KATHRYN::1",RELIGIÓN::7~~Nuevo Testamento::1
2010,200 - Religión,AUTOR-EDITOR,RESTO DE LATAM,FRANCÉS,5,ESPAÑOL::5,"THIBAULT, MARIA-JOSEE::3~~FERRO HERRERA MIGUEL::1~~MALAGON CAMACHO, JOSE FERNANDO::1",Experiencia. práctica. vida cristianas::2~~Nuevo Testamento::2~~Cristianismo Teología cristiana::1
2010,200 - Religión,AUTOR-EDITOR,RESTO DE LATAM,GRIEGO,2,ESPAÑOL::1~~MULTILINGÜE::1,"CASTANON APATIGA, ALEJANDRO JESUS::1~~SAMAAN, CHADI::1",Nuevo Testamento::1~~RELIGIÓN::1
2010,200 - Religión,AUTOR-EDITOR,RESTO DE LATAM,INGLÉS,10,ESPAÑOL::8~~INGLÉS::1~~MULTILINGÜE::1,"SCHOBER, WILLIAM ANTHONY::3~~VALDIVIESO VICUNA, JUAN DANIEL::2~~ENLOW, JOHNNY::1~~FLAVIO DARIO, FLORENTIN RUIZ DIAZ::1~~MELGOZA RODRIGUEZ LUIS::1",Ciencia y religión::2~~Iglesia Católica Romana::2~~Cristianismo Teología cristiana::1~~Dios::1~~La Biblia::1
2010,200 - Religión,AUTOR-EDITOR,RESTO DE LATAM,ITALIANO,1,ESPAÑOL::1,"LOZANO ALVAREZ, CAROLINA::1",RELIGIÓN::1
2010,200 - Religión,AUTOR-EDITOR,RESTO DE LATAM,LENGUA NO DETERMINADA,2,MULTILINGÜE::2,"CASTRO BARRIENTOS, LOURDES HILDA::1~~QUINTANILLA FONTECHA, HECTOR JAVIER::1",Nuevo Testamento::1~~RELIGIÓN::1
2010,200 - Religión,EDITORIAL COMERCIAL,RESTO DE LATAM,ALEMÁN,15,ESPAÑOL::15,SOCIEDAD DE SAN PABLO::6~~EDITORIAL NUEVA PATRIS S.A.::3~~PANAMERICANA LIBRERIA Y PAPELERIA::3~~EDITORIAL LLAMADA DE MEDIANOCHE::2~~EDITORIAL ALBA::1,RELIGIÓN::5~~Experiencia. práctica. vida cristianas::3~~Conceptos de Dios::2~~Cristianismo Teología cristiana::2~~Filosofía y teoría de la religión::1
2010,200 - Religión,EDITORIAL COMERCIAL,RESTO DE LATAM,ESPAÑOL,44,MULTILINGÜE::31~~INGLÉS::6~~NÁHUATL::5~~PORTUGUÉS::1~~QUECHUA::1,LA TORRE DEL VIGIA::37~~G12 EDITORES SAS::4~~LOS LIBROS MAS PEQUENOS DEL MUNDO E.I.R.L.::2~~ENTIDAD PRIVADA NO EDITORIAL::1,La Biblia::37~~Cristianismo Teología cristiana::4~~Antiguo Testamento (Tanakh)::1~~RELIGIÓN::1~~Sistemas. valores. principios científicos. psicología de la religión::1
2010,200 - Religión,EDITORIAL COMERCIAL,RESTO DE LATAM,FRANCÉS,12,ESPAÑOL::12,OBRA NACIONAL DE LA BUENA PRENSA::5~~SOCIEDAD DE SAN PABLO::2~~EDICIONES PAULINAS::1~~EDITORA Y DISTRIBUIDORA YUG::1~~EDITORIAL ALBA::1,Filosofía y teoría de la religión::2~~RELIGIÓN::2~~Budismo::1~~Credos y catecismos::1~~Cristianismo Teología cristiana::1
2010,200 - Religión,EDITORIAL COMERCIAL,RESTO DE LATAM,INGLÉS,84,ESPAÑOL::80~~INGLÉS::4,CENTRO DE LITERATURA CRISTIANA::20~~SOCIEDAD DE SAN PABLO::13~~AGENCIA DE PUBLICACIONES MEXICO CENTRAL::12~~ASOCIACION EDITORIAL BUENA SEMILLA::9~~RANDOM HOUSE MONDADORI::5,RELIGIÓN::34~~La Biblia::11~~Experiencia. práctica. vida cristianas::4~~Literatura piadosa::4~~Moral cristiana y teología piadosa::4
2010,200 - Religión,EDITORIAL COMERCIAL,RESTO DE LATAM,ITALIANO,41,ESPAÑOL::41,OBRA NACIONAL DE LA BUENA PRENSA::16~~SOCIEDAD DE SAN PABLO::16~~EDICIONES PAULINAS::2~~EDITORIAL ALBA::1~~EDITORIAL COMERCIAL::1,RELIGIÓN::10~~Conceptos de Dios::4~~Sistemas. valores. principios científicos. psicología de la religión::4~~Ciencia y religión::3~~Cristianismo Teología cristiana::2
2010,200 - Religión,EDITORIAL COMERCIAL,RESTO DE LATAM,LENGUA NO DETERMINADA,2,ESPAÑOL::2,EDITORIAL COMERCIAL::1~~SOCIEDAD DE SAN PABLO::1,Conceptos de Dios::1~~Moral cristiana y teología piadosa::1
2010,200 - Religión,EDITORIAL COMERCIAL,RESTO DE LATAM,NORUEGO,1,ESPAÑOL::1,SIEMBRA::1,La Biblia::1
2010,200 - Religión,EDITORIAL COMERCIAL,RESTO DE LATAM,PERSA,1,ESPAÑOL::1,EDITORIAL CLASICO DIGITAL- JORGE GUDINO::1,Ciencia y religión::1
2010,200 - Religión,EDITORIAL COMERCIAL,RESTO DE LATAM,POLACO,3,ESPAÑOL::3,SOCIEDAD DE SAN PABLO::2~~EDITORIAL VERBO DIVINO::1,RELIGIÓN::3
2010,200 - Religión,EDITORIAL COMERCIAL,RESTO DE LATAM,PORTUGUÉS,46,ESPAÑOL::46,SOCIEDAD DE SAN PABLO::17~~EDICIONES DABAR::11~~INSTITUTO MISIONERO HIJAS DE SAN PABLO::6~~OBRA NACIONAL DE LA BUENA PRENSA::6~~EDICIONES PAULINAS::1,RELIGIÓN::13~~Credos y catecismos::10~~Experiencia. práctica. vida cristianas::4~~Cristianismo Teología cristiana::3~~La Biblia::3
2010,200 - Religión,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ALEMÁN,1,ESPAÑOL::1,UNIVERSIDAD AUTONOMA METROPOLITANA::1,Filosofía y teoría de la religión::1
2010,200 - Religión,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,FRANCÉS,1,ESPAÑOL::1,INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE OCCIDENTE::1,Cristianismo Teología cristiana::1
2010,200 - Religión,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,GRIEGO,1,ESPAÑOL::1,UNIVERSIDAD CATOLICA SEDES SAPIENTIAE::1,RELIGIÓN::1
2010,200 - Religión,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,ITALIANO,2,ESPAÑOL::2,UNIVERSIDAD CATOLICA SAN PABLO::1~~UNIVERSIDAD CATOLICA SEDES SAPIENTIAE::1,RELIGIÓN::1~~Tratamiento histórico. geográfico. de personas en la religión::1
2010,200 - Religión,EDITORIAL UNIVERSITARIA,RESTO DE LATAM,LATÍN,1,MULTILINGÜE::1,EL COLEGIO DE MICHOACAN::1,Concilios generales::1
2010,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,COREANO,2,ESPAÑOL::2,FUNDACION DURANNO LATINO::2,Experiencia. práctica. vida cristianas::1~~RELIGIÓN::1
2010,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ESPAÑOL,4,INGLÉS::2~~GUARANÍ::1~~QUECHUA::1,ASOCIACION PROMOTORA DE APOSTOLADO::2~~CARMELITAS DESCALZAS::1~~SOCIEDAD BIBLICA PARAGUAYA::1,Literatura piadosa::2~~RELIGIÓN::2
2010,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,FRANCÉS,3,ESPAÑOL::3,CONGREGACION DE LOS HERMANOS DE LAS ESCUELAS CRISTIANAS::2~~CUADERNOS DE LA ESCUELA SAN JUAN::1,RELIGIÓN::2~~Filosofía y teoría de la religión::1
2010,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,GRIEGO,1,ESPAÑOL::1,SERVICIO APOSTOLICO LATINO AMERICANO::1,RELIGIÓN::1
2010,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,HEBREO,1,ESPAÑOL::1,SERVICIO APOSTOLICO LATINO AMERICANO::1,RELIGIÓN::1
2010,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,INGLÉS,9,ESPAÑOL::8~~MULTILINGÜE::1,CONFRATERNIDAD LATINOAMERICANA DE IGLESIAS REFORMADAS::3~~HEBRON::2~~ASOCIACION DE LA MISION DE LOS ADVENTISTAS DEL 7º DIA MOVIMIENTO DE REFORMA SMI::1~~CONGREGACION DE HNAS. DE SAN JOSE DEL SAGRADO CORAZON::1~~ERMITANAS EUCARISTICAS DEL PADRE CELESTIAL::1,Cristianismo Teología cristiana::2~~Experiencia. práctica. vida cristianas::2~~RELIGIÓN::2~~Credos y catecismos::1~~Moral cristiana y teología piadosa::1
2010,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,ITALIANO,8,ESPAÑOL::8,INSTITUTO DE LA CONSOLATA PARA MISIONES::5~~ASOCIACION CENTRO CULTURAL DE INVESTIGACION Y PUBLICACIONES VIDA Y ESPIRITUALIDAD::1~~ASOCIACION MEXICANA DE PROMOCION Y CULTURA SOCIAL::1~~SERVICIO APOSTOLICO LATINO AMERICANO::1,Misiones y educación religiosa::4~~RELIGIÓN::2~~Cristianismo Teología cristiana::1~~Sistemas. valores. principios científicos. psicología de la religión::1
2010,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,JAPONÉS,9,ESPAÑOL::9,ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL::6~~SOKA GAKKAI DE MEXICO::3,RELIGIÓN::5~~Budismo::3~~Tratamiento histórico. geográfico. de personas en la religión::1
2010,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,LATÍN,1,ESPAÑOL::1,ASOCIACION CENTRO CULTURAL DE INVESTIGACION Y PUBLICACIONES VIDA Y ESPIRITUALIDAD::1,La Biblia::1
2010,200 - Religión,ENTIDAD PRIVADA NO EDITORIAL,RESTO DE LATAM,SIMBA GUARANÍ,2,MULTILINGÜE::2,MISION NUEVAS TRIBUS::2,RELIGIÓN::2
2010,200 - Religión,OTROS,RESTO DE LATAM,ESPAÑOL,1,PORTUGUÉS::1,LIBRERIA AVIVAMIENTO E.U.::1,Ordenes cristianas e iglesia local::1
2010,200 - Religión,OTROS,RESTO DE LATAM,FRANCÉS,1,ESPAÑOL::1,AMIGO DEL HOGAR::1,RELIGIÓN::1
2010,200 - Religión,TODOS,RESTO DE LATAM,ALEMÁN,16,ESPAÑOL::16,SOCIEDAD DE SAN PABLO::6~~EDITORIAL NUEVA PATRIS S.A.::3~~PANAMERICANA LIBRERIA Y PAPELERIA::3~~EDITORIAL LLAMADA DE MEDIANOCHE::2~~EDITORIAL ALBA::1,RELIGIÓN::5~~Experiencia. práctica. vida cristianas::3~~Conceptos de Dios::2~~Cristianismo Teología cristiana::2~~Filosofía y teoría de la religión::2
2010,200 - Religión,TODOS,RESTO DE LATAM,ESPAÑOL,57,MULTILINGÜE::32~~INGLÉS::9~~NÁHUATL::5~~SUECO::4~~FINÉS::2,"LA TORRE DEL VIGIA::37~~ROJAS ARCE, ELCY CAROLINA::6~~G12 EDITORES SAS::4~~ASOCIACION PROMOTORA DE APOSTOLADO::2~~LOS LIBROS MAS PEQUENOS DEL MUNDO E.I.R.L.::2",La Biblia::37~~RELIGIÓN::10~~Cristianismo Teología cristiana::4~~Literatura piadosa::2~~Antiguo Testamento (Tanakh)::1
2010,200 - Religión,TODOS,RESTO DE LATAM,FRANCÉS,22,ESPAÑOL::22,"OBRA NACIONAL DE LA BUENA PRENSA::5~~THIBAULT, MARIA-JOSEE::3~~CONGREGACION DE LOS HERMANOS DE LAS ESCUELAS CRISTIANAS::2~~SOCIEDAD DE SAN PABLO::2~~AMIGO DEL HOGAR::1",RELIGIÓN::5~~Cristianismo Teología cristiana::3~~Experiencia. práctica. vida cristianas::3~~Filosofía y teoría de la religión::3~~Nuevo Testamento::2
2010,200 - Religión,TODOS,RESTO DE LATAM,GRIEGO,4,ESPAÑOL::3~~MULTILINGÜE::1,"CASTANON APATIGA, ALEJANDRO JESUS::1~~SAMAAN, CHADI::1~~SERVICIO APOSTOLICO LATINO AMERICANO::1~~UNIVERSIDAD CATOLICA SEDES SAPIENTIAE::1",RELIGIÓN::3~~Nuevo Testamento::1
2010,200 - Religión,TODOS,RESTO DE LATAM,INGLÉS,103,ESPAÑOL::96~~INGLÉS::5~~MULTILINGÜE::2,CENTRO DE LITERATURA CRISTIANA::20~~SOCIEDAD DE SAN PABLO::13~~AGENCIA DE PUBLICACIONES MEXICO CENTRAL::12~~ASOCIACION EDITORIAL BUENA SEMILLA::9~~RANDOM HOUSE MONDADORI::5,RELIGIÓN::37~~La Biblia::12~~Experiencia. práctica. vida cristianas::6~~Moral cristiana y teología piadosa::5~~Cristianismo Teología cristiana::4
2010,200 - Religión,TODOS,RESTO DE LATAM,ITALIANO,52,ESPAÑOL::52,OBRA NACIONAL DE LA BUENA PRENSA::16~~SOCIEDAD DE SAN PABLO::16~~INSTITUTO DE LA CONSOLATA PARA MISIONES::5~~EDICIONES PAULINAS::2~~ASOCIACION CENTRO CULTURAL DE INVESTIGACION Y PUBLICACIONES VIDA Y ESPIRITUALIDAD::1,RELIGIÓN::14~~Sistemas. valores. principios científicos. psicología de la religión::5~~Conceptos de Dios::4~~Misiones y educación religiosa::4~~Ciencia y religión::3
2010,200 - Religión,TODOS,RESTO DE LATAM,JAPONÉS,9,ESPAÑOL::9,ASOCIACION PERUANA DE LA SOKA GAKKAI INTERNACIONAL::6~~SOKA GAKKAI DE MEXICO::3,RELIGIÓN::5~~Budismo::3~~Tratamiento histórico. geográfico. de personas en la religión::1
2010,200 - Religión,TODOS,RESTO DE LATAM,LENGUA NO DETERMINADA,5,MULTILINGÜE::3~~ESPAÑOL::2,"CASTRO BARRIENTOS, LOURDES HILDA::1~~EDITORIAL COMERCIAL::1~~MISION NUEVAS TRIBUS::1~~QUINTANILLA FONTECHA, HECTOR JAVIER::1~~SOCIEDAD DE SAN PABLO::1",RELIGIÓN::2~~Conceptos de Dios::1~~Moral cristiana y teología piadosa::1~~Nuevo Testamento::1
2010,200 - Religión,TODOS,RESTO DE LATAM,POLACO,3,ESPAÑOL::3,SOCIEDAD DE SAN PABLO::2~~EDITORIAL VERBO DIVINO::1,RELIGIÓN::3
2010,200 - Religión,TODOS,RESTO DE LATAM,PORTUGUÉS,47,ESPAÑOL::47,SOCIEDAD DE SAN PABLO::17~~EDICIONES DABAR::11~~INSTITUTO MISIONERO HIJAS DE SAN PABLO::6~~OBRA NACIONAL DE LA BUENA PRENSA::6~~ASOCIACION SANTO TOMAS DE AQUINO::1,RELIGIÓN::13~~Credos y catecismos::10~~Experiencia. práctica. vida cristianas::4~~Cristianismo Teología cristiana::3~~La Biblia::3
2010,300 - Ciencias sociales,AMBAS,RESTO DE LATAM,ALEMÁN,36,ESPAÑOL::36,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA::11~~PANAMERICANA LIBRERIA Y PAPELERIA::8~~EDICIONES COYOACAN::3~~LOM EDICIONES::2~~BONILLA ARTIGAS EDITORES::1,Derecho::8~~CIENCIAS SOCIALES::7~~Educación preescolar::7~~Ciencia política (Política y gobierno)::3~~Sociología y antropología::3
2010,300 - Ciencias sociales,AMBAS,RESTO DE LATAM,CATALÁN,1,ESPAÑOL::1,"EDEBE, EDICIONES INTERNACIONALES::1",Educación preescolar::1
2010,300 - Ciencias sociales,AMBAS,RESTO DE LATAM,ESLOVACO,1,INGLÉS::1,GRUPO SANTILLANA::1,Lenguas extranjeras en la escuela primaria   Libros de texto::1
2010,300 - Ciencias sociales,AMBAS,RESTO DE LATAM,ESPAÑOL,38,INGLÉS::26~~MULTILINGÜE::9~~PORTUGUÉS::2~~NÁHUATL::1,"GRUPO SANTILLANA::20~~EDITORIAL ATLAS PY::5~~CARITAS CHILE::1~~EDICIONES SUR::1~~EDITORA BUHO, S.R.L.::1",Lenguas extranjeras en la escuela primaria   Libros de texto::19~~Educación primaria::4~~CIENCIAS SOCIALES::3~~Cultura e instituciones::1~~Derecho::1
2010,300 - Ciencias sociales,AMBAS,RESTO DE LATAM,FRANCÉS,33,ESPAÑOL::31~~MULTILINGÜE::2,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA::7~~PANAMERICANA LIBRERIA Y PAPELERIA::4~~SELECTOR::3~~SIGLO XXI EDITORES::2~~TUSQUETS EDITORES MEXICO::2,Educación preescolar::4~~Sociología y antropología::4~~Ciencia política (Política y gobierno)::3~~Derecho::3~~El proceso político::2
2010,300 - Ciencias sociales,AMBAS,RESTO DE LATAM,INGLÉS,283,ESPAÑOL::275~~INGLÉS::5~~MULTILINGÜE::3,PEARSON::83~~CENGAGE LEARNING::33~~PANORAMA EDITORIAL::18~~IMPACT MEDIA COMERCIAL LTDA.::14~~SANTILLANA EDICIONES GENERALES::12,Economía::63~~Comercio::20~~Empresas de negocios::19~~Educación de adultos::14~~Sociología y antropología::12
2010,300 - Ciencias sociales,AMBAS,RESTO DE LATAM,ITALIANO,18,ESPAÑOL::18,LIBRERIA COMMUNITAS E.I.R.L.::2~~PALESTRA EDITORES S.A.C.::2~~PENGUIN RANDOM HOUSE::2~~EDICIONES PAULINAS::1~~EDITORIAL TEMIS::1,Derecho::5~~CIENCIAS SOCIALES::3~~Derecho constitucional y administrativo::2~~Cultura e instituciones::1~~Derecho internacional::1
2010,300 - Ciencias sociales,AMBAS,RESTO DE LATAM,LENGUA NO DETERMINADA,19,ESPAÑOL::17~~INGLÉS::1~~MULTILINGÜE::1,FUNDACION UNIVERSIDAD EXTERNADO DE COLOMBIA::2~~GRUPO SANTILLANA::2~~CENTRO DE ESTUDIOS EN CIENCIAS DE LA COMUNICACION::1~~CODICE EDICIONES S.A.C.::1~~EDICIONES GAMMA S.A.::1,CIENCIAS SOCIALES::3~~Derecho::2~~Economía::2~~Lenguas extranjeras en la escuela primaria   Libros de texto::2~~Costumbres de comer. beber; uso de drogas::1
2010,300 - Ciencias sociales,AMBAS,RESTO DE LATAM,MULTILINGÜE,4,MULTILINGÜE::3~~ESPAÑOL::1,CENTRO DE INVESTIGACIONES Y ESTUDIOS SUPERIORES EN ANTROPOLOGIA SOCIAL::3~~UNIVERSIDAD AUTONOMA DE TLAXCALA::1,Literatura folclórica::2~~Folclor::1~~Sociología y antropología::1
2010,300 - Ciencias sociales,AMBAS,RESTO DE LATAM,PORTUGUÉS,14,ESPAÑOL::14,SOCIEDAD DE SAN PABLO::3~~EDICIONES PAULINAS::2~~PEARSON::2~~B DE F::1~~GRUPO PLANETA::1,CIENCIAS SOCIALES::2~~Comercio::2~~Procesos sociales::2~~Derecho::1~~Derecho penal::1
2010,300 - Ciencias sociales,AUTOR-EDITOR,RESTO DE LATAM,AYMARA,1,ESPAÑOL::1,"CARRASCO MORALES, ARNOLDO::1",Factores que afectan el comportamiento social::1
2010,300 - Ciencias sociales,AUTOR-EDITOR,RESTO DE LATAM,ESPAÑOL,14,INGLÉS::8~~MULTILINGÜE::4~~JAPONÉS::1~~NEERLANDÉS::1,"TALAVERA BENITEZ, LUIS FERNANDO::5~~FIERRO VILLAVICENCIO, MERARI::2~~MEERSSCHAERT, STEFAN::2~~CUVI SANCHEZ, PABLO FERNANDO::1~~HERNANDEZ CASTRO, MARIA DEL ROCIO::1",Aspectos específicos de la cultura::6~~Comunicaciones  Telecomunicación::2~~Participación social::2~~Relaciones internacionales::2~~Ferias::1
2010,300 - Ciencias sociales,AUTOR-EDITOR,RESTO DE LATAM,INGLÉS,5,ESPAÑOL::4~~MULTILINGÜE::1,"JOSE RAFAEL LOPEZ FAMILIA::1~~TORRES LAZO, RAUL::1~~TRUJILLO MONTALVO, PATRICIO STALIN::1~~VILLEGAS ESTRADA, CARLOS EDUARDO::1~~WILLIAM GUILLERMO FRANCIS LEWIS (GUILLERMO YUSCARAN)::1",CIENCIAS SOCIALES::4~~Sociología y antropología::1
2010,300 - Ciencias sociales,AUTOR-EDITOR,RESTO DE LATAM,LENGUA NO DETERMINADA,6,MULTILINGÜE::3~~ESPAÑOL::2~~INGLÉS::1,"EGAS VILLOTA, BEATRIZ LEONOR::1~~FLOREZ VERGARA, NICANOR DANIEL::1~~MAYA PABON, RAUL ENRIQUE::1~~PARDO REYES, FABIO ANDRES::1~~PENA QUINONES, GUSTAVO::1",CIENCIAS SOCIALES::1~~Comunicaciones  Telecomunicación::1~~Derecho penal::1~~Desarrollo::1~~Estudio y enseñanza de la educación::1
2010,300 - Ciencias sociales,AUTOR-EDITOR,RESTO DE LATAM,SUECO,1,ESPAÑOL::1,"RODRIGUEZ BOWEN, DORA NELLY::1",Situación y condiciones económicas::1
2010,300 - Ciencias sociales,EDITORIAL COMERCIAL,RESTO DE LATAM,ALEMÁN,20,ESPAÑOL::20,PANAMERICANA LIBRERIA Y PAPELERIA::8~~EDICIONES COYOACAN::3~~LOM EDICIONES::2~~BONILLA ARTIGAS EDITORES::1~~FONDO DE CULTURA ECONOMICA MEXICO::1,Educación preescolar::7~~Derecho::3~~Sociología y antropología::2~~CIENCIAS SOCIALES::1~~Derechos políticos::1
